ACCELEROMETER X ,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT,MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,ATMOSPHERIC PRESSURE,SOUND LEVEL,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude,LOCATION Altitude-google,LOCATION Altitude-atmospheric pressure,LOCATION Speed,LOCATION Accuracy,LOCATION ORIENTATION,Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.6704,-8.4954,0.8038,-0.7007,-9.6973,1.2811,0.7676,1.7786,-1.8284,0.6072,-0.3218,-0.4117,0.0,17.09,42.33,-9.83,223.97,81.44,28.67,0.0,1015.82,66.83,50.38659,-4.146468,87.0,NaN,,3.92,4.0,57.9,8 / 17,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195415,5023.194724,N,00408.788310,W,2,06,0.9,41.0,M,47.0,M,,*67::$GPVTG,56.6,T,56.6,M,2.2,N,4.1,K,D*23::$GLGSV,2,2,08,79,47,154,25,69,70,343,30,85,23,299,23,80,03,187,*62::$GPRMC,195415,A,5023.194724,N,00408.788310,W,2.2,56.6,300819,4.8,W,D*29::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.1,0.9,0.7*3C",145015,2019-08-30 20:54:15:874
1.0702,-5.6578,2.0824,-0.8195,-9.75,-0.6602,-2.6702,3.7434,2.3117,1.3768,-3.4459,-0.4922,0.0,16.64,44.12,0.64,59.99,73.91,168.18,0.0,1015.74,60.047,50.386597,-4.146462,88.0,NaN,,3.96,4.0,55.0,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195416,5023.195281,N,00408.788093,W,2,06,0.9,40.0,M,47.0,M,,*66::$GPVTG,57.9,T,57.9,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195416,A,5023.195281,N,00408.788093,W,2.1,57.9,300819,4.8,W,D*24::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",146016,2019-08-30 20:54:16:875
-0.7966,-10.7352,-6.8875,-0.0962,-9.3721,-2.8854,2.3897,4.0504,0.7392,0.9381,0.3649,-0.6277,0.0,13.14,44.1,-3.49,36.02,67.17,172.57,0.0,1015.94,58.546,50.386593,-4.146446,87.0,NaN,,3.64,4.0,53.7,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195417,5023.195783,N,00408.787741,W,2,06,1.0,41.0,M,47.0,M,,*6E::$GPVTG,55.0,T,55.0,M,2.1,N,4.0,K,D*21::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195417,A,5023.195783,N,00408.787741,W,2.1,55.0,300819,4.8,W,D*2E::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",147015,2019-08-30 20:54:17:874
1.2229,-7.9677,0.9395,-0.6325,-9.123,-3.5415,1.8092,0.6375,4.8208,-1.1336,1.2146,0.5637,0.0,9.0,41.85,-16.92,26.06,73.89,167.17,0.0,1015.94,61.663,50.38661,-4.146439,87.0,NaN,,3.78,4.0,48.0,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195418,5023.195590,N,00408.786773,W,2,06,1.1,40.0,M,47.0,M,,*61::$GPVTG,53.7,T,53.7,M,2.0,N,3.6,K,D*21::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195418,A,5023.195590,N,00408.786773,W,2.0,53.7,300819,4.8,W,D*21::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.1,0.8*38",148015,2019-08-30 20:54:18:874
2.9034,-13.3631,3.0084,0.4032,-9.7956,0.231,-3.5781,-3.3655,-5.9948,-3.0882,0.3844,0.5035,0.0,9.61,41.63,-18.67,248.35,79.39,-20.39,0.0,1015.8,57.781,50.38662,-4.146439,86.0,NaN,,3.78,4.0,45.7,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195419,5023.196331,N,00408.786350,W,2,06,1.1,40.0,M,47.0,M,,*6B::$GPVTG,48.0,T,48.0,M,2.0,N,3.8,K,D*2F::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195419,A,5023.196331,N,00408.786350,W,2.0,48.0,300819,4.8,W,D*26::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.1,0.8*38",149015,2019-08-30 20:54:19:874
-2.894,-10.3662,-0.9658,0.0415,-9.6483,1.7548,-1.7229,-0.163,-3.8363,-0.1157,-0.4036,-0.2456,0.0,15.31,42.12,-12.3,227.72,82.98,15.3,0.0,1015.84,63.684,50.38662,-4.146426,86.0,NaN,,3.6,4.0,55.4,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195420,5023.197143,N,00408.786324,W,2,06,1.0,39.0,M,47.0,M,,*6B::$GPVTG,45.7,T,45.7,M,2.0,N,3.8,K,D*2F::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195420,A,5023.197143,N,00408.786324,W,2.0,45.7,300819,4.8,W,D*23::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",150017,2019-08-30 20:54:20:876
-2.8154,-9.2126,-0.1936,-0.2218,-9.7935,0.4565,-0.7093,1.0428,-0.6138,1.1388,-0.4823,-0.2659,0.0,13.82,44.52,-4.64,63.01,82.97,168.1,0.0,1015.86,61.108,50.38663,-4.146426,86.0,NaN,,3.89,3.0,50.2,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195422,5023.198060,N,00408.785580,W,2,06,1.1,39.0,M,47.0,M,,*6C::$GPVTG,50.2,T,50.2,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195422,A,5023.198060,N,00408.785580,W,2.1,50.2,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.1,0.8*38",151015,2019-08-30 20:54:21:874
-2.6347,-7.7611,3.2926,-0.4355,-9.526,-2.2883,0.1603,3.4756,4.9728,2.174,-3.5704,-0.0255,0.0,14.92,44.77,1.29,48.41,71.03,178.38,0.0,1015.76,66.124,50.38664,-4.146412,86.0,NaN,,3.96,3.0,59.4,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195422,5023.198060,N,00408.785580,W,2,06,1.1,39.0,M,47.0,M,,*6C::$GPVTG,50.2,T,50.2,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195422,A,5023.198060,N,00408.785580,W,2.1,50.2,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.1,0.8*38",152015,2019-08-30 20:54:22:874
-4.8039,-16.6579,-10.3369,-0.2532,-9.1178,-3.6017,1.7123,5.34,2.6317,1.2302,-0.2831,-0.7287,0.0,12.94,43.28,-5.94,27.96,60.83,175.52,0.0,1015.94,63.309,50.386646,-4.146398,85.0,NaN,,3.92,3.0,56.4,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195423,5023.198549,N,00408.784703,W,2,06,1.1,39.0,M,47.0,M,,*6B::$GPVTG,59.4,T,59.4,M,2.1,N,4.0,K,D*21::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195423,A,5023.198549,N,00408.784703,W,2.1,59.4,300819,4.8,W,D*2D::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.1,0.8*38",153015,2019-08-30 20:54:23:874
-0.7848,-7.0508,1.0057,-1.4901,-8.908,-3.8207,0.3591,-0.4565,3.3358,-1.2669,1.4034,0.5697,0.0,11.22,41.03,-18.6,37.65,71.85,152.6,0.0,1015.94,59.176,50.386646,-4.146383,85.0,NaN,,3.56,3.0,51.6,8 / 17,"$GPGSV,2,2,08,28,08,142,19,30,69,126,33,15,02,270,,21,00,000,*75::$GPGGA,195424,5023.198806,N,00408.783893,W,2,06,1.0,38.0,M,47.0,M,,*6B::$GPVTG,56.4,T,56.4,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195424,A,5023.198806,N,00408.783893,W,2.1,56.4,300819,4.8,W,D*22::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",154015,2019-08-30 20:54:24:874
4.8975,-13.2962,2.2229,-0.5278,-9.7732,0.613,-3.0915,-4.4211,-3.7344,-2.5747,0.2123,0.8237,0.0,13.64,40.39,-19.31,225.88,79.46,3.97,0.0,1015.81,53.97,50.386654,-4.146367,85.0,NaN,,3.6,3.0,53.4,8 / 17,"$GPGSV,2,2,08,28,08,142,19,30,69,126,34,15,02,270,,21,00,000,*72::$GPGGA,195425,5023.198965,N,00408.782987,W,2,06,1.0,38.0,M,47.0,M,,*6B::$GPVTG,51.6,T,51.6,M,1.9,N,3.6,K,D*2B::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195425,A,5023.198965,N,00408.782987,W,1.9,51.6,300819,4.8,W,D*2C::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",155016,2019-08-30 20:54:25:875
-1.275,-9.375,-0.3208,-0.256,-9.7784,0.699,-1.8146,0.5497,-0.7268,0.737,-0.6505,-0.2408,0.0,13.68,42.79,-10.99,218.35,85.65,20.12,0.0,1015.85,61.137,50.386665,-4.146351,85.0,NaN,,4.21,3.0,53.6,8 / 17,"$GPGSV,2,2,08,28,08,142,20,30,69,126,32,15,02,270,,21,00,000,*7E::$GPGGA,195426,5023.199168,N,00408.782045,W,2,06,0.9,38.0,M,47.0,M,,*63::$GPVTG,53.4,T,53.4,M,1.9,N,3.6,K,D*2B::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195426,A,5023.199168,N,00408.782045,W,1.9,53.4,300819,4.8,W,D*2C::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",156016,2019-08-30 20:54:26:875
-4.0094,-8.9479,1.1987,-0.7022,-9.774,-0.3811,2.6837,2.0926,2.7525,0.6986,-0.0011,-0.2514,0.0,16.43,43.94,-2.23,90.2,81.2,151.09,0.0,1015.84,66.806,50.386673,-4.146346,85.0,NaN,,4.25,3.0,49.0,8 / 17,"$GPGSV,2,2,08,28,08,142,23,30,69,126,32,15,02,270,,21,00,000,*7D::$GPGGA,195427,5023.199848,N,00408.781087,W,2,06,0.9,38.0,M,47.0,M,,*64::$GPVTG,53.6,T,53.6,M,2.3,N,4.2,K,D*21::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195427,A,5023.199848,N,00408.781087,W,2.3,53.6,300819,4.8,W,D*20::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",157015,2019-08-30 20:54:27:874
3.3938,-16.0634,5.1932,-0.3236,-9.5678,-2.1268,6.1647,1.6204,4.0809,1.6758,-0.7977,-0.2839,0.0,15.07,44.68,-0.47,62.65,77.33,171.35,0.0,1015.72,59.343,50.386673,-4.146318,86.0,NaN,,4.1,3.0,51.9,8 / 17,"$GPGSV,2,2,08,28,08,142,21,30,69,126,31,15,02,270,,21,00,000,*7C::$GPGGA,195428,5023.200444,N,00408.780775,W,2,06,0.9,38.0,M,47.0,M,,*63::$GPVTG,49.0,T,49.0,M,2.3,N,4.2,K,D*21::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195428,A,5023.200444,N,00408.780775,W,2.3,49.0,300819,4.8,W,D*2A::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",158020,2019-08-30 20:54:28:879
1.3471,-4.3654,-0.9267,-0.9181,-9.0524,-3.6582,1.5338,4.7684,4.1945,2.0326,-0.0574,-0.0458,0.0,11.67,42.96,-7.95,30.25,63.79,165.81,0.0,1015.95,59.747,50.386673,-4.146289,88.0,NaN,,4.32,3.0,54.0,8 / 17,"$GPGSV,2,2,08,28,08,142,19,30,69,126,31,15,02,270,,21,00,000,*77::$GPGGA,195429,5023.200442,N,00408.779109,W,2,06,1.0,39.0,M,47.0,M,,*66::$GPVTG,51.9,T,51.9,M,2.2,N,4.1,K,D*23::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195429,A,5023.200442,N,00408.779109,W,2.2,51.9,300819,4.8,W,D*27::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",159016,2019-08-30 20:54:29:875
-0.1578,-9.2131,0.5294,-1.4136,-9.2286,-3.0007,-3.072,-1.7414,1.0738,-1.293,1.1622,0.6126,0.0,11.6,41.31,-15.62,37.93,70.23,154.78,0.0,1015.97,50.932,50.38668,-4.146281,87.0,NaN,,3.92,3.0,53.5,8 / 17,"$GPGSV,2,2,08,28,08,142,20,30,69,126,32,15,02,270,,21,00,000,*7E::$GPGGA,195430,5023.200295,N,00408.777329,W,2,06,1.0,41.0,M,47.0,M,,*63::$GPVTG,54.0,T,54.0,M,2.3,N,4.3,K,D*20::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195430,A,5023.200295,N,00408.777329,W,2.3,54.0,300819,4.8,W,D*20::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",160024,2019-08-30 20:54:30:883
-2.1788,-15.1043,-2.0981,-0.0579,-9.6526,1.7305,-4.2937,-1.6771,-2.1267,-0.9438,0.0513,0.1739,0.0,11.51,39.85,-21.36,218.9,79.83,1.92,0.0,1015.82,65.671,50.38668,-4.146257,88.0,NaN,,3.85,3.0,58.3,8 / 17,"$GPGSV,2,2,08,28,08,142,21,30,69,126,32,15,02,270,,21,00,000,*7F::$GPGGA,195431,5023.200693,N,00408.776841,W,2,06,0.9,40.0,M,47.0,M,,*6D::$GPVTG,53.5,T,53.5,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195431,A,5023.200693,N,00408.776841,W,2.1,53.5,300819,4.8,W,D*27::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.1,0.9,0.7*3C",161016,2019-08-30 20:54:31:875
-1.864,-9.6169,-0.4605,-0.5379,-9.7333,1.0696,-1.5087,0.2767,-0.1012,0.8854,-0.3673,-0.3819,0.0,14.19,42.89,-10.71,169.72,84.39,59.66,0.0,1015.89,61.665,50.38669,-4.146247,89.0,NaN,,4.07,3.0,53.1,8 / 17,"$GPGSV,2,2,08,28,08,142,24,30,69,126,32,15,02,270,,21,00,000,*7A::$GPGGA,195432,5023.200684,N,00408.775442,W,2,06,0.9,41.0,M,47.0,M,,*65::$GPVTG,58.3,T,58.3,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195432,A,5023.200684,N,00408.775442,W,2.1,58.3,300819,4.8,W,D*23::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.1,0.9,0.7*3C",162015,2019-08-30 20:54:32:874
-3.3994,-11.508,1.4023,-1.1211,-9.7239,-0.5989,-3.8003,-1.3729,1.1422,1.1448,-0.4108,0.1729,0.0,17.74,43.98,0.7,55.93,68.51,168.18,0.0,1015.81,62.401,50.386703,-4.146223,89.0,NaN,,4.43,3.0,52.8,8 / 17,"$GPGSV,2,2,08,28,08,142,21,30,69,126,32,15,02,270,,21,00,000,*7F::$GPGGA,195433,5023.201329,N,00408.774821,W,2,06,0.9,42.0,M,47.0,M,,*6C::$GPVTG,53.1,T,53.1,M,2.2,N,4.1,K,D*23::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195433,A,5023.201329,N,00408.774821,W,2.2,53.1,300819,4.8,W,D*23::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",163015,2019-08-30 20:54:33:874
3.5013,-10.6625,-2.2232,-0.5146,-9.2608,-3.1848,1.811,0.6122,6.3439,1.7467,-0.9615,0.0531,0.0,12.91,44.52,-3.87,36.33,68.3,170.61,0.0,1015.88,61.613,50.386703,-4.146204,90.0,NaN,,4.28,3.0,51.2,8 / 17,"$GPGSV,2,2,08,28,08,142,17,30,69,126,30,15,02,270,,21,00,000,*78::$GPGGA,195434,5023.202118,N,00408.773372,W,2,06,1.5,42.0,M,47.0,M,,*6F::$GPVTG,52.8,T,52.8,M,2.4,N,4.4,K,D*20::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195434,A,5023.202118,N,00408.773372,W,2.4,52.8,300819,4.8,W,D*23::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.7,1.5,0.8*38",164015,2019-08-30 20:54:34:874
2.2414,-6.9989,-4.2722,-0.905,-8.9476,-3.9105,1.5926,5.1663,4.9384,1.366,0.4582,0.0878,0.0,8.35,42.4,-13.48,24.98,66.12,160.02,0.0,1015.97,59.965,50.386715,-4.146186,91.0,NaN,,4.5,3.0,48.4,8 / 17,"$GPGSV,2,2,08,28,08,142,16,30,69,126,32,15,02,270,,21,00,000,*7B::$GPGGA,195435,5023.202269,N,00408.772228,W,2,06,1.1,43.0,M,47.0,M,,*61::$GPVTG,51.2,T,51.2,M,2.3,N,4.3,K,D*20::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195435,A,5023.202269,N,00408.772228,W,2.3,51.2,300819,4.8,W,D*26::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.1,0.8*38",165016,2019-08-30 20:54:35:875
0.8881,-6.5762,2.0362,-1.2342,-9.1863,-3.203,-2.0275,-3.4472,2.1844,-1.8118,1.261,0.8188,0.0,8.91,41.23,-18.7,28.6,69.51,158.93,0.0,1015.94,59.677,50.38672,-4.146175,90.0,NaN,,4.36,3.0,45.8,8 / 17,"$GPGSV,2,2,08,28,08,142,16,30,69,126,31,15,02,270,,21,00,000,*78::$GPGGA,195436,5023.202922,N,00408.771140,W,2,06,1.0,44.0,M,47.0,M,,*6E::$GPVTG,48.4,T,48.4,M,2.4,N,4.5,K,D*21::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195436,A,5023.202922,N,00408.771140,W,2.4,48.4,300819,4.8,W,D*26::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",166016,2019-08-30 20:54:36:875
-4.1365,-14.5214,-3.6806,0.0532,-9.7938,0.4986,-3.6471,-3.0323,-6.0949,-3.0925,0.2078,0.5156,0.0,8.44,41.31,-19.66,227.4,78.63,-8.82,0.0,1015.88,55.377,50.38672,-4.146157,90.0,NaN,,3.96,3.0,48.8,8 / 17,"$GPGSV,2,2,08,28,08,142,16,30,69,126,31,15,02,270,,21,00,000,*78::$GPGGA,195437,5023.203246,N,00408.770495,W,2,06,1.1,43.0,M,47.0,M,,*6D::$GPVTG,45.8,T,45.8,M,2.4,N,4.4,K,D*20::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195437,A,5023.203246,N,00408.770495,W,2.4,45.8,300819,4.8,W,D*22::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.1,0.8*38",167016,2019-08-30 20:54:37:875
-3.8481,-9.7873,-2.2032,-0.1142,-9.6396,1.7989,-2.6004,0.3333,-1.6162,1.0324,-0.5347,-0.6387,0.0,14.67,42.97,-9.81,175.0,84.83,60.22,0.0,1015.9,65.291,50.386715,-4.146132,88.0,NaN,,4.18,3.0,52.1,8 / 17,"$GPGSV,2,2,08,28,08,142,16,30,69,126,31,15,02,270,,21,00,000,*78::$GPGGA,195438,5023.203316,N,00408.769450,W,2,06,1.0,43.0,M,47.0,M,,*66::$GPVTG,48.8,T,48.8,M,2.1,N,4.0,K,D*21::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195438,A,5023.203316,N,00408.769450,W,2.1,48.8,300819,4.8,W,D*20::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",168015,2019-08-30 20:54:38:874
-0.7976,-8.2315,-0.0509,-0.561,-9.7895,-0.1443,0.9208,1.9087,0.6687,1.4361,-0.707,0.1664,0.0,14.32,44.53,-4.65,139.15,86.61,104.42,0.0,1015.85,69.277,50.386726,-4.146116,89.0,NaN,,4.64,3.0,50.5,8 / 17,"$GPGSV,2,2,08,28,08,142,16,30,69,126,32,15,02,270,,21,00,000,*7B::$GPGGA,195439,5023.202980,N,00408.767924,W,2,06,1.1,41.0,M,47.0,M,,*60::$GPVTG,52.1,T,52.1,M,2.3,N,4.2,K,D*21::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195439,A,5023.202980,N,00408.767924,W,2.3,52.1,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.1,0.8*38",169015,2019-08-30 20:54:39:874
-3.2148,-11.938,2.8047,-0.6883,-9.6693,-1.4838,3.4741,1.0809,3.6352,1.5773,-1.3399,-0.4371,0.0,15.63,44.28,3.08,52.94,68.35,173.36,0.0,1015.77,63.957,50.386726,-4.146099,88.0,NaN,,4.54,3.0,56.6,8 / 17,"$GPGSV,2,2,08,28,08,142,16,30,69,126,30,15,02,270,,21,00,000,*79::$GPGGA,195440,5023.203590,N,00408.766942,W,2,06,1.1,42.0,M,47.0,M,,*60::$GPVTG,50.5,T,50.5,M,2.5,N,4.6,K,D*23::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195440,A,5023.203590,N,00408.766942,W,2.5,50.5,300819,4.8,W,D*26::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.1,0.8*38",170015,2019-08-30 20:54:40:874
-6.7193,-17.5775,-13.1513,-0.5806,-9.2906,-3.085,-0.1767,1.4276,-4.472,-0.3773,0.7023,0.1713,0.0,12.14,43.33,-5.47,28.25,62.8,174.71,0.0,1015.96,57.967,50.38673,-4.146085,88.0,NaN,,4.0,3.0,56.2,8 / 17,"$GPGSV,2,2,08,28,08,142,14,30,69,126,31,15,02,270,,21,00,000,*7A::$GPGGA,195441,5023.203660,N,00408.765951,W,2,06,1.5,41.0,M,47.0,M,,*6B::$GPVTG,56.6,T,56.6,M,2.4,N,4.5,K,D*21::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195441,A,5023.203660,N,00408.765951,W,2.4,56.6,300819,4.8,W,D*2E::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.8,1.5,0.8*37",171015,2019-08-30 20:54:41:874
1.3414,-6.997,1.7635,-0.8187,-9.0831,-3.6053,-2.7595,-3.0517,2.4086,-1.8686,1.1826,0.3862,0.0,8.33,41.13,-18.74,41.89,84.39,152.41,0.0,1015.99,53.547,50.38674,-4.146077,89.0,NaN,,4.25,3.0,59.6,8 / 17,"$GPGSV,2,2,08,28,08,142,20,30,69,126,31,15,02,270,,21,00,000,*7D::$GPGGA,195443,5023.204469,N,00408.764616,W,2,06,0.9,42.0,M,47.0,M,,*66::$GPVTG,59.6,T,59.6,M,2.3,N,4.2,K,D*21::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195443,A,5023.204469,N,00408.764616,W,2.3,59.6,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",172015,2019-08-30 20:54:42:874
2.9961,-12.8325,2.8246,-0.0051,-9.7883,-0.5992,-3.0086,-1.1543,-1.7878,-3.2047,-0.1484,0.5989,0.0,8.48,42.11,-18.67,20.82,86.5,179.51,0.0,1015.86,57.932,50.386745,-4.146066,89.0,NaN,,4.1,3.0,52.5,8 / 17,"$GPGSV,2,2,08,28,08,142,20,30,69,126,31,15,02,270,,21,00,000,*7D::$GPGGA,195443,5023.204469,N,00408.764616,W,2,06,0.9,42.0,M,47.0,M,,*66::$GPVTG,59.6,T,59.6,M,2.3,N,4.2,K,D*21::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195443,A,5023.204469,N,00408.764616,W,2.3,59.6,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",173016,2019-08-30 20:54:43:875
-1.9573,-9.1162,0.3444,-0.6202,-9.6303,1.7442,-0.5999,0.0899,-2.2935,0.8648,-0.6225,-0.2207,0.0,14.26,43.43,-9.06,216.69,81.29,34.46,0.0,1015.95,63.877,50.386745,-4.146066,89.0,NaN,,4.1,3.0,52.5,8 / 17,"$GPGSV,2,2,08,28,08,142,20,30,69,126,33,15,02,270,,21,00,000,*7F::$GPGGA,195444,5023.204728,N,00408.763977,W,2,06,1.0,42.0,M,47.0,M,,*60::$GPVTG,52.5,T,52.5,M,2.2,N,4.1,K,D*23::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195444,A,5023.204728,N,00408.763977,W,2.2,52.5,300819,4.8,W,D*22::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",174015,2019-08-30 20:54:44:874
0.6384,-8.181,0.7586,-0.677,-9.7816,-0.1803,0.2776,1.3129,0.1359,1.1254,-0.6573,-0.0735,0.0,12.14,45.69,-1.22,80.29,82.33,154.57,0.0,1015.85,60.921,50.38677,-4.146057,88.0,NaN,,4.21,3.0,36.3,8 / 17,"$GPGSV,2,2,08,28,08,142,20,30,69,126,33,15,02,270,,21,00,000,*7F::$GPGGA,195445,5023.205314,N,00408.763631,W,2,06,1.0,42.0,M,47.0,M,,*66::$GPVTG,46.1,T,46.1,M,2.0,N,3.7,K,D*20::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195445,A,5023.205314,N,00408.763631,W,2.0,46.1,300819,4.8,W,D*27::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",175015,2019-08-30 20:54:45:874
-2.8475,-9.75,5.3209,-0.9773,-9.2806,-3.0143,-4.9338,-9.3823,-10.174,0.0985,-0.5545,-0.0253,0.0,17.57,43.7,-0.99,60.49,71.15,162.04,0.0,1015.77,58.823,50.38678,-4.146051,87.0,NaN,,4.14,3.0,46.4,8 / 17,"$GPGSV,2,2,08,28,08,142,20,30,69,126,31,15,02,270,,21,00,000,*7D::$GPGGA,195446,5023.206125,N,00408.763393,W,2,06,1.4,41.0,M,47.0,M,,*6C::$GPVTG,36.3,T,36.3,M,2.3,N,4.2,K,D*21::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195446,A,5023.206125,N,00408.763393,W,2.3,36.3,300819,4.8,W,D*2C::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.6,1.4,0.8*38",176014,2019-08-30 20:54:46:873
1.668,-3.6266,-2.1304,-0.8205,-8.707,-4.4368,0.3816,3.6772,6.0456,0.8905,0.975,0.2932,0.0,10.6,43.58,-8.63,25.32,62.61,169.52,0.0,1015.98,61.231,50.38678,-4.146051,87.0,NaN,,4.14,3.0,46.4,8 / 17,"$GPGSV,2,2,08,28,08,142,20,30,69,126,32,15,02,270,,21,00,000,*7E::$GPGGA,195447,5023.206741,N,00408.763052,W,2,06,1.4,40.0,M,47.0,M,,*66::$GPVTG,46.4,T,46.4,M,2.2,N,4.1,K,D*23::$GLGSV,3,3,09,84,10,246,*51::$GPRMC,195447,A,5023.206741,N,00408.763052,W,2.2,46.4,300819,4.8,W,D*26::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.6,1.4,0.8*38",177015,2019-08-30 20:54:47:874
